date,blood_bank_id,blood_group,component_type,closing_inventory,predicted_demand,predicted_coverage,spike_risk,inventory_risk,wastage_risk,risk_score,risk_band,donor_bank,recommended_transfer_units,transfer_status,inventory_after_transfer,remaining_deficit,recommended_action,operational_status
2024-10-21,BB004,O-,PRBC,86,2.190350780313551,39.26311747549815,0.002279107738670603,0.0011151977968315097,0.143293032947296,0.0063351702440019395,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-22,BB004,O-,PRBC,87,2.190350780313551,39.71966535312022,0.0022209533588368733,0.0011151977968315097,0.16953604912570952,0.006259174056212912,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-23,BB004,O-,PRBC,86,2.318377317379199,37.09491089104443,0.002382423430687062,0.0011151977968315097,0.15340263743720375,0.006663901084317685,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-24,BB004,O-,PRBC,87,2.2216566999073475,39.15996562548492,0.0022882351675994205,0.0011151977968315097,0.1536953560918573,0.006351326230091783,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-25,BB004,O-,PRBC,88,2.283794185945932,38.53236887173833,0.0022507320013364918,0.0010997134637377756,0.20901016039347756,0.006415517663965135,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-26,BB004,O-,PRBC,87,2.1769996296147247,39.9632589810761,0.002161738830377475,0.0011582597867613223,0.23079233173729954,0.006232248392182927,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-27,BB004,O-,PRBC,85,2.2216566999073475,38.25973653064619,0.00224873402594004,0.0010997134637377756,0.21849473889338114,0.00645190446884466,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-28,BB004,O-,PRBC,90,2.190350780313551,41.089308985986435,0.0029259543555278573,0.0010997134637377756,0.18468207721016763,0.006295089217001804,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-29,BB004,O-,PRBC,87,2.2544583742789666,38.59020019734222,0.0017327772949710767,0.0010997134637377756,0.4981116007144631,0.006252352849737146,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-30,BB004,O-,PRBC,87,2.190350780313551,39.71966535312022,0.00268940365371715,0.0010997134637377756,0.1358871498772477,0.006391966978130128,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-31,BB004,O-,PRBC,80,2.251890102243855,35.52571234283833,0.0023390835981741873,0.0010997134637377756,0.2518943882740089,0.006881307066930782,Low,,0,No transfer required,,,No immediate action,Stable
2024-11-01,BB004,O-,PRBC,85,2.2239522573958608,38.220244934363315,0.0025407867261510514,0.0010997134637377756,0.14135588944577818,0.0065449215906456405,Low,,0,No transfer required,,,No immediate action,Stable
2024-11-02,BB004,O-,PRBC,83,2.3419048556021527,35.44123485693827,0.0024610182548474207,0.0011582597867613223,0.10445706058143199,0.00696057960020152,Low,,0,No transfer required,,,No immediate action,Stable
2024-11-03,BB004,O-,PRBC,82,2.3486107197157065,34.914257740391264,0.0029746527300460127,0.001040900177743128,0.0697283759246468,0.007141164736460262,Low,,0,No transfer required,,,No immediate action,Stable
2024-11-04,BB004,O-,PRBC,86,2.2683172826312594,37.913567320811296,0.002499114200130999,0.001026446394469892,0.14725766242314275,0.006538113928509733,Low,,0,No transfer required,,,No immediate action,Stable
2024-11-05,BB004,O-,PRBC,89,2.2683172826312594,39.236133622700066,0.002775782317310525,0.001026446394469892,0.16990467192892658,0.006443300100588237,Low,,0,No transfer required,,,No immediate action,Stable
2024-11-06,BB004,O-,PRBC,90,2.3011189570028785,39.11140696403702,0.0019727315514072863,0.001026446394469892,0.27287089250794755,0.006218640344885751,Low,,0,No transfer required,,,No immediate action,Stable
2024-11-07,BB004,O-,PRBC,91,2.3011189570028785,39.545978152526324,0.0023483443028758572,0.001026446394469892,0.1503424077345807,0.006275130789202931,Low,,0,No transfer required,,,No immediate action,Stable
2024-11-08,BB004,O-,PRBC,95,2.088832382507822,45.4799536791671,0.001806342991571011,0.001026446394469892,0.36910327335022214,0.005452667952617453,Low,,0,No transfer required,,,No immediate action,Stable
2024-11-09,BB004,O-,PRBC,93,2.044088593762115,45.49704953288491,0.0015172903678355109,0.0006525258266067972,0.5047141805183295,0.005177339472604837,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-10,BB004,O-,PRBC,92,2.0507944578756687,44.860663459808116,0.0016061368500564944,0.0011041749228827013,0.34158807861996454,0.005492177337927144,Low,,0,No transfer required,,,No immediate action,Stable
2024-11-11,BB004,O-,PRBC,93,2.0507944578756687,45.34827936697994,0.001912082831800403,0.0011041749228827013,0.3617698807493984,0.005536022973079684,Low,,0,No transfer required,,,No immediate action,Stable
2024-11-12,BB004,O-,PRBC,92,1.8801700414919227,48.9317444538142,0.0013746294729977627,0.0011107695675203167,0.7532149857904459,0.00505509980281584,Very Low,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-11-13,BB004,O-,PRBC,93,1.826068943399845,50.92907380969365,0.0015345951829528312,0.0010997033488496372,0.8131048770804549,0.004937260215116786,Very Low,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-11-14,BB004,O-,PRBC,91,1.8503310293365014,49.18038910725673,0.002013300455320584,0.0012587430779662859,0.7974573586190762,0.005300023278516683,Very Low,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-11-15,BB004,O-,PRBC,91,1.8536991040823039,49.0910309011832,0.0017856056230945263,0.0010125593951259872,0.6443768163062862,0.005116025349507404,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-16,BB004,O-,PRBC,91,1.8162413578685153,50.10347309060002,0.0019787010857065974,0.0010664707812226362,0.6065487447697072,0.0051185849643859685,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-17,BB004,O-,PRBC,94,1.8686668227179428,50.303242320789245,0.0024932508575980965,0.0012587430779662859,0.7061144997147436,0.00535323365310926,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-18,BB004,O-,PRBC,92,1.811082869405163,50.798338140218135,0.002780536935131907,0.0004916130060195479,0.829683962023619,0.005017104256169266,Very Low,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-11-19,BB004,O-,PRBC,92,1.7868207834685064,51.48809598095966,0.002108929915372488,0.0012587430779662859,0.7952246842208024,0.005146443521135122,Very Low,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-11-20,BB004,O-,PRBC,92,1.7019534559310239,54.055532294020935,0.002108929915372488,0.0010125593951259872,0.8064847412031441,0.004838857489416096,Very Low,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-11-21,BB004,O-,PRBC,94,1.605667147623643,58.54264387181255,0.0019669075332692516,0.0012587430779662859,0.6998874051041034,0.004635756879014222,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-22,BB004,O-,PRBC,90,1.6090352223694455,55.93413913429882,0.001833498016912294,0.0006277570359012638,0.8132238487865745,0.004439561750511976,Very Low,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-11-23,BB004,O-,PRBC,92,1.623223369446746,56.67735059245541,0.0019222398505253314,0.0013798495544248752,0.6489430883068937,0.004795343187689051,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-24,BB004,O-,PRBC,90,1.6299292335602997,55.21712117734737,0.0018227437040279615,0.001238944790364333,0.6413115676633796,0.004788360469857888,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-25,BB004,O-,PRBC,89,1.6299292335602997,54.60359760871018,0.001897083091279208,0.0015400847266422537,0.5385648715207731,0.005001929613312304,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-26,BB004,O-,PRBC,90,1.6691773934916383,53.91877481142681,0.002023070595079043,0.0015400847266422537,0.526251990580213,0.005086246638492925,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-27,BB004,O-,PRBC,96,1.4685691233254854,65.36975241765525,0.0016993960693878838,0.0015400847266422537,0.5104586159111876,0.004339380191065587,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-28,BB004,O-,PRBC,98,1.565289740797336,62.608217153509365,0.001606991201231417,0.0007072842326490076,0.4238822733329019,0.0040302083354640025,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-29,BB004,O-,PRBC,104,1.5290423454415822,68.01642891712405,0.0014363493241931497,0.0008793116599871239,0.5642411957804903,0.0038110266761776264,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-11-30,BB004,O-,PRBC,103,1.5976599143807855,64.46928978619353,0.001238886282835724,0.0005951209995866787,0.7567919032747926,0.003771478645577621,Very Low,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-12-01,BB004,O-,PRBC,107,1.5713095164705486,68.09606820198083,0.0014484643338128341,0.0005951209995866787,0.7439402957930783,0.0036691269335270005,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-02,BB004,O-,PRBC,107,1.6526058906302876,64.74622933795258,0.0017869285516834798,0.0005951209995866787,0.7464781926944843,0.003922622038439108,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-03,BB004,O-,PRBC,100,1.6038032697451872,62.351787084140334,0.0013230420102795495,0.0005951209995866787,0.754478595554316,0.0039020796423675785,Very Low,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-12-04,BB004,O-,PRBC,94,1.7637990609103844,53.294052640827424,0.001982057706623037,0.0003124977511462847,0.4592638218868275,0.00450363014694385,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-05,BB004,O-,PRBC,98,1.8806204288250186,52.110462322920114,0.0021428198769312345,0.000314119388331525,0.4498356373641607,0.004637906532398232,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-06,BB004,O-,PRBC,104,1.8578727983944363,55.977998111537154,0.0022909552261609033,0.000314119388331525,0.6604153793182627,0.004417178566618719,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-07,BB004,O-,PRBC,99,1.961408847270498,50.47392344424706,0.0018866482574300936,0.0003166980850378358,0.6893685136642265,0.004686785635445922,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-08,BB004,O-,PRBC,98,2.0461956161623407,47.89375914302853,0.0021412759187507853,0.0005809885021978435,0.44431044006235204,0.0051087864474636275,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-09,BB004,O-,PRBC,95,1.9181690790966939,49.526395266853896,0.002136503252541293,0.0006005359693179372,0.570660255971668,0.004979469653256502,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-10,BB004,O-,PRBC,95,2.0606440796746703,46.102090573059264,0.002136503252541293,0.0006005359693179372,0.3827256607216654,0.005279417022894347,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-11,BB004,O-,PRBC,93,2.037511978733224,45.64390343256809,0.001997092554418568,0.0004667714774357006,0.5296626000723758,0.005214259695867559,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-12,BB004,O-,PRBC,96,2.0617740646698803,46.561842854188285,0.0019592123389007695,0.000876442182186511,0.5392509721053376,0.005321347427492404,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-13,BB004,O-,PRBC,96,2.039026434239298,47.081292516845096,0.0016403665194470603,0.0004667714774357006,0.5925858663432745,0.004973467432550506,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-14,BB004,O-,PRBC,97,1.9445542593771832,49.882897086691685,0.0018311993589548016,0.0004667714774357006,0.5177205351913665,0.004792135771924257,Very Low,,0,No transfer required,,,No immediate action,Stable
2024-12-15,BB004,O-,PRBC,93,2.037511978733224,45.64390343256809,0.0031097490594650065,0.0004667714774357006,0.7711071334474803,0.0055480566473814896,Low,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-12-16,BB004,O-,PRBC,91,2.0801098580513218,43.74768940581348,0.0022427403928854082,0.0008622713707825572,0.2941291900601205,0.005675627820952114,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-17,BB004,O-,PRBC,86,2.1043719439879784,40.86730021548476,0.0022427403928854082,0.0008835076879623122,0.3307446211949895,0.006008464203679287,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-18,BB004,O-,PRBC,91,2.3753533883872398,38.310089119743566,0.0036880160634249434,0.0012794800760424063,0.1283550767554395,0.006966701754603059,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-19,BB004,O-,PRBC,93,2.482722980180836,37.458871063104304,0.0037052404963604448,0.0008624635718795364,0.2682549555305348,0.006881993139537872,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-20,BB004,O-,PRBC,90,2.3257060820067266,38.69792520056698,0.002556389155611593,0.0008624635718795364,0.24601014796868428,0.006366384270415973,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-21,BB004,O-,PRBC,85,2.3156321431473708,36.70703926421981,0.0023887179902208145,0.0008865568351411836,0.13629306817503764,0.0066084400338071204,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-22,BB004,O-,PRBC,83,2.530214742893664,32.80353979167696,0.002638912662113133,0.0011094971941553596,0.0941817455655597,0.007443325390636112,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-23,BB004,O-,PRBC,83,2.4334941254218125,34.10733526451933,0.0033804941692801706,0.0013802582583662786,0.11426062005908329,0.0075681186460438464,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-24,BB004,O-,PRBC,87,2.530214742893664,34.384433275613205,0.0024505565721259213,0.0013789096349833376,0.05597212721011922,0.007241207404976948,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-25,BB004,O-,PRBC,87,2.530214742893664,34.384433275613205,0.0025146377972600337,0.0014052507248916578,0.1307079863226824,0.007273602317471342,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-26,BB004,O-,PRBC,87,2.530214742893664,34.384433275613205,0.0024419464877881683,0.0011304456588247152,0.13912710743072218,0.0071143923915963116,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-27,BB004,O-,PRBC,86,2.341891925125758,36.72244610322137,0.002217540050940024,0.0014052507248916578,0.12180196923260322,0.006814147668717972,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-28,BB004,O-,PRBC,87,2.3318179862664024,37.30994464936791,0.002217540050940024,0.0014800390778321212,0.06354523991714964,0.006765782672051867,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-29,BB004,O-,PRBC,86,2.4334941254218125,35.34013051504412,0.0019549503621041284,0.0008749572009896053,0.08233098038772392,0.006683252372897698,Low,,0,No transfer required,,,No immediate action,Stable
2024-12-30,BB004,O-,PRBC,85,2.519266094757191,33.73998490151251,0.0018984072956539477,0.0008749572009896053,0.08883455204031594,0.006934685718031437,Low,,0,No transfer required,,,No immediate action,Stable
2024-10-01,BB004,O-,Platelets,1,0.9359586752984994,1.0684232396062532,0.0001483826714912101,0.8469851390514403,0.018231088313200285,0.6107288193868674,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-10-02,BB004,O-,Platelets,3,0.7570083313661629,3.9629682735273732,0.00016526052159887688,0.8321063597716468,0.11846756490690859,0.4665699801333806,Very High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-10-03,BB004,O-,Platelets,2,0.7531910886688553,2.655368644276819,0.00016526052159887688,0.33617028771063684,0.41273746552742874,0.2434538308786836,Very High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-10-04,BB004,O-,Platelets,2,0.7432836825334381,2.6907626885916818,0.0001483826714912101,0.683841246377726,0.25400516064648015,0.4162935062436542,Very High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-10-05,BB004,O-,Platelets,5,0.7526716107632612,6.64300330781661,0.0001483826714912101,0.6816653702158901,0.085610995249356,0.37098406433992287,Very High,,0,No transfer required,,,No immediate action,Stable
2024-10-06,BB004,O-,Platelets,6,0.8347344018651423,7.187915086036368,0.0001483826714912101,0.12153160941376157,0.20816345170537484,0.08863479957049955,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-07,BB004,O-,Platelets,9,0.894979620772539,10.056094899938921,0.0001483826714912101,0.06621496329106208,0.4497578553364042,0.05304043246414594,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-08,BB004,O-,Platelets,9,0.9034485699950882,9.96182881782516,0.00016526052159887688,0.0358989162871042,0.7515165296454551,0.0380756711888115,Medium,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-10-09,BB004,O-,Platelets,9,0.8792633028366961,10.235841722228175,0.00046718436313326103,0.03853167289261851,0.8315504032970606,0.03894517626273137,Medium,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-10-10,BB004,O-,Platelets,10,0.7660074967765235,13.054702521948581,0.00014842875643745335,0.03493445408312918,0.9387155284044223,0.032831905604026296,Medium,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-10-11,BB004,O-,Platelets,2,0.7902695827131799,2.5307819556125812,0.0004673294157801834,0.035662183360461,0.9377386156570635,0.09699824877628256,High,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-10-12,BB004,O-,Platelets,3,0.8210431448065,3.6538883723425126,0.0004673294157801834,0.6446426465024533,0.2661496371478431,0.37719773172972737,Very High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-10-13,BB004,O-,Platelets,3,0.7517565018531024,3.9906538787558334,0.00014842875643745335,0.2852724746225318,0.5822048978221912,0.19279786606173732,High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-10-14,BB004,O-,Platelets,4,0.7376160981173394,5.42287513817748,0.00014842875643745335,0.36743171473252906,0.4632392169139902,0.22064119089906276,High,,0,No transfer required,,,No immediate action,Stable
2024-10-15,BB004,O-,Platelets,5,0.7003705357998474,7.139078165659591,0.00014842875643745335,0.2047643694670641,0.7298944420529817,0.13044153479245718,High,,0,No transfer required,,,No immediate action,Stable
2024-10-16,BB004,O-,Platelets,6,0.7003705357998474,8.56689379879151,0.00014842875643745335,0.15443393314056902,0.7165850031296124,0.10060717972387732,High,,0,No transfer required,,,No immediate action,Stable
2024-10-17,BB004,O-,Platelets,8,0.7376160981173394,10.84575027635496,0.00014842875643745335,0.0837066664984855,0.5730119980212689,0.06033826432910747,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-18,BB004,O-,Platelets,7,0.7060369011172275,9.914495954706124,0.00014842875643745335,0.07136125972393634,0.7941785536735467,0.05589764137796305,Medium,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-10-19,BB004,O-,Platelets,6,0.6959629622578715,8.621148430851198,0.00014842875643745335,0.05368868589378876,0.9105451733147706,0.05008763698242133,Medium,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-10-20,BB004,O-,Platelets,8,0.6925967946769185,11.55073205866023,0.00014842875643745335,0.05529347594742818,0.9290206414273883,0.045006186467568286,Medium,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-10-21,BB004,O-,Platelets,6,0.6037738312855455,9.937495944838975,0.00014842875643745335,0.017780484584176894,0.9235916877218218,0.02906056529520453,Medium,,0,No transfer required,,,No immediate action,High Wastage Risk
2024-10-22,BB004,O-,Platelets,4,0.6855463150390909,5.834762600644879,0.00014842875643745335,0.08668084233556714,0.7264621507552889,0.07766226554666936,Medium,,0,No transfer required,,,No immediate action,Stable
2024-10-23,BB004,O-,Platelets,4,0.7755619577302854,5.157550547871337,0.00014842875643745335,0.2712220292190784,0.25920754814005886,0.1744336411229847,High,,0,No transfer required,,,No immediate action,Stable
2024-10-24,BB004,O-,Platelets,4,0.789869410628383,5.064128254843782,0.00014842875643745335,0.2516506007775392,0.4107564577951856,0.16536329954712,High,,0,No transfer required,,,No immediate action,Stable
2024-10-25,BB004,O-,Platelets,3,0.7968175245960196,3.7649774351047025,0.0001483826714912101,0.3082154466869319,0.3016319290931225,0.20727340645131465,High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-10-26,BB004,O-,Platelets,2,0.795322031818261,2.5147046353382296,0.0001483826714912101,0.3955296746141186,0.3948266501863433,0.2773415552903328,Very High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-10-27,BB004,O-,Platelets,4,0.8730228764539625,4.581781426217797,0.0001483826714912101,0.6144408918287403,0.09330599022213053,0.3509161045385156,Very High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-10-28,BB004,O-,Platelets,2,0.805395970677617,2.4832505659511894,0.00016526052159887688,0.23936980633710925,0.4743025150835349,0.20027407839279598,High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-10-29,BB004,O-,Platelets,1,0.8225987142760338,1.2156595708760576,0.0001483826714912101,0.6265087580149062,0.10433021904632078,0.47781863666410723,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-10-30,BB004,O-,Platelets,0,0.9192515444849135,0.0,0.0001483826714912101,0.8462764869290277,0.02037417802457142,0.6231827582659613,Very High,BB001,2,Resolved,2.0,0.0,Transfer recommended,Critical Shortage
2024-10-31,BB004,O-,Platelets,0,1.0035347404240766,0.0,0.0001483826714912101,0.935774865786072,0.0007812093330856787,0.6679319476944834,Very High,BB001,3,Resolved,3.0,0.0,Transfer recommended,Critical Shortage
2024-11-01,BB004,O-,Platelets,0,1.0035347404240766,0.0,0.0001483826714912101,0.9386981767311912,0.0010815676964753794,0.6693936031670429,Very High,BB005,3,Resolved,3.0,0.0,Transfer recommended,Critical Shortage
2024-11-02,BB004,O-,Platelets,2,1.0083587154847748,1.983421146946191,0.0001483826714912101,0.9384758685962322,0.000798825623968831,0.5701183206480409,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-11-03,BB004,O-,Platelets,4,1.0596252679193856,3.7749194183092216,0.0001483826714912101,0.6798064288060359,0.004467272924261086,0.39292899260043457,Very High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-11-04,BB004,O-,Platelets,4,1.0203625138262467,3.920175374730734,0.00016526052159887688,0.21210976770526271,0.011279705408129103,0.15712258770042337,High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-11-05,BB004,O-,Platelets,4,1.1053448686552605,3.618780087038642,0.0001483826714912101,0.24202226902797627,0.007886242443350176,0.1763228927481985,High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-11-06,BB004,O-,Platelets,5,1.0203625138262467,4.900219218413417,0.00016526052159887688,0.2277530668831398,0.1591350712684822,0.1547406121510994,High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-11-07,BB004,O-,Platelets,4,0.9994022413141173,4.002392464860182,0.00016526052159887688,0.12112778605128609,0.6815590137827374,0.11058358324782858,High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-11-08,BB004,O-,Platelets,3,0.985962134873808,3.0427131974839643,0.0001483826714912101,0.17692400535348926,0.6317912749074586,0.1542373264697792,High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-11-09,BB004,O-,Platelets,3,0.9187589255995577,3.265274400509665,0.0001483826714912101,0.31924697927093776,0.6580042242593398,0.22091859947688677,High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-11-10,BB004,O-,Platelets,2,0.958209627738863,2.0872259494193393,0.0001483826714912101,0.46372167355377447,0.6007670588658508,0.3277263143522209,Very High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-11-11,BB004,O-,Platelets,1,0.9352556582879968,1.0692263565991345,0.0001483826714912101,0.8035783768142831,0.28528241979054636,0.5888848348661883,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-11-12,BB004,O-,Platelets,0,0.9379443575142058,0.0,0.0001483826714912101,0.8917219229480644,0.08687098052626278,0.6459054762754796,Very High,,0,Network Uncovered,0.0,1.8758887150284116,External replenishment required,Critical Shortage
2024-11-13,BB004,O-,Platelets,0,0.9673214907611554,0.0,0.0001483826714912101,0.9432597780485706,0.0023022834555893362,0.6716744038257327,Very High,,0,Network Uncovered,0.0,1.9346429815223107,External replenishment required,Critical Shortage
2024-11-14,BB004,O-,Platelets,0,0.9673214907611554,0.0,0.0001483826714912101,0.9395223171197284,0.0006403410756777757,0.6698056733613116,Very High,,0,Network Uncovered,0.0,1.9346429815223107,External replenishment required,Critical Shortage
2024-11-15,BB004,O-,Platelets,0,0.9829352731159559,0.0,0.0001483826714912101,0.942059982210353,0.0004816526180844742,0.6710745059066239,Very High,,0,Network Uncovered,0.0,1.9658705462319117,External replenishment required,Critical Shortage
2024-11-16,BB004,O-,Platelets,2,1.002397140205135,1.9952171846686544,0.0001483826714912101,0.9418491102625265,0.00023301605476258217,0.571208783953224,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-11-17,BB004,O-,Platelets,2,1.0172950541251895,1.9659979588909686,0.0001483826714912101,0.6945134472787585,0.001179891505291727,0.44903074385334557,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-11-18,BB004,O-,Platelets,2,1.0450475612601349,1.9137884955095903,0.0001483826714912101,0.7162970331764859,0.0015022834208659836,0.4626977875157038,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-11-19,BB004,O-,Platelets,2,1.0450475612601349,1.9137884955095903,0.0001483826714912101,0.7162970331764859,0.005039398016924446,0.4626977875157038,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-11-20,BB004,O-,Platelets,2,0.985962134873808,2.0284754649893095,0.00016526052159887688,0.7124434520005626,0.037429299904125767,0.45486751764414174,Very High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-11-21,BB004,O-,Platelets,1,0.9973679464321756,1.0026389995560212,0.0001483826714912101,0.7348948734367671,0.02182226492547966,0.566965540806266,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-11-22,BB004,O-,Platelets,0,1.0461851614790765,0.0,0.0001483826714912101,0.8976668010494885,0.011764851296599651,0.6488779153261917,Very High,BB006,3,Resolved,3.0,0.0,Transfer recommended,Critical Shortage
2024-11-23,BB004,O-,Platelets,0,1.0361112226197202,0.0,0.0001483826714912101,0.9474025779442234,0.0005155286746772606,0.6737458037735591,Very High,BB003,3,Resolved,3.0,0.0,Transfer recommended,Critical Shortage
2024-11-24,BB004,O-,Platelets,1,0.9840728733348975,1.0161849057083827,0.0001483826714912101,0.9429902693562924,0.000806882417003517,0.668354224146573,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-11-25,BB004,O-,Platelets,3,0.9840728733348975,3.048554717125148,0.00016526052159887688,0.8943932434482069,0.008612747382204486,0.5128510581029097,Very High,,0,No transfer required,,,No immediate action,Monitor Inventory
2024-11-26,BB004,O-,Platelets,1,0.8861824434039138,1.1284358062419988,0.00016526052159887688,0.4200401149116819,0.029490141823081316,0.3873061242931034,Very High,,0,No transfer required,,,No immediate action,High Shortage Risk
2024-11-27,BB004,O-,Platelets,0,0.9071427159160432,0.0,0.0001483826714912101,0.8866111006268731,0.00610818716335586,0.6433500651148839,Very High,BB011,2,Resolved,2.0,0.0,Transfer recommended,Critical Shortage
2024-11-28,BB004,O-,Platelets,0,0.8876808488268642,0.0,0.0001483826714912101,0.9435869884986414,0.0010462257662055146,0.6718380090507681,Very High,BB010,2,Resolved,2.0,0.0,Transfer recommended,Critical Shortage
2024-11-29,BB004,O-,Platelets,0,0.8876808488268642,0.0,0.0001483826714912101,0.9435869884986414,0.0006723236340262615,0.6718380090507681,Very High,BB007,2,Resolved,2.0,0.0,Transfer recommended,Critical Shortage
2024-11-30,BB004,O-,Platelets,0,0.890666633105559,0.0,0.00016526052159887688,0.9473602717425413,0.0006795611321708508,0.6737297140277503,Very High,BB009,2,Resolved,2.0,0.0,Transfer recommended,Critical Shortage
2024-12-01,BB004,O-,Platelets,0,0.9351003529741487,0.0,0.0001483826714912101,0.9474307765826363,0.00022666663897172003,0.6737599030927655,Very High,BB009,2,Resolved,2.0,0.0,Transfer recommended,Critical Shortage
2024-12-02,BB004,O-,Platelets,0,0.9700501567958862,0.0,0.0001483826714912101,0.9474307765826363,0.00024342606643314104,0.6737599030927655,Very High,BB009,2,Resolved,2.0,0.0,Transfer recommended,Critical Shortage
